_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
1751994,UND220070,SACRED HEARTELEMENTARY SCHOOL,325 EMERSON ST,PITTSBURGH,15206,0,,,REMOVAL OF BOOK STORAGE ROOM ACOUSTICAL CEILING AND DEBRIS BY AMERICAN CONTRACTING ENTERPRISES; INC.,25,t,2022-10-10,2022-12-31,DANIEL ZOLDOS,f,f,2022-12-31,UND,COMPLETE,40.4556960778335,-79.9236661371094
1751995,UND220087,CITY OF MCKEESPORT REGULATED PROPERTY,713  LEECH ST,MCKEESPORT,15132,0,,,REMOVAL OF EXTERIOR WINDOW GLAZING & BASEMENT DUCT TAPE BY TRIFECTA,22,f,2022-10-24,2023-10-31,CALI FEENEY,f,f,2023-10-31,UND,COMPLETE,40.3565128301976,-79.8297863027657
1751996,PAA170302,CMU - BAKER HALL,5000 FORBES AVE,PITTSBURGH,15213,450,927,KEY ASBESTOS ABATEMENT INC,REMOVAL OF FLOOR TILE AND MASTIC IN ROOMS 132M & 232Q,725,t,2017-06-14,2017-07-31,JOE YAKUBISIN,t,f,2017-07-31,PAA,COMPLETE,40.4442129846549,-79.94339909741
1751997,PAA170310,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224,200,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",REMOVAL OF FLOOR TILE/MASTIC IN WOMEN'S RESTROOM; SUITE 1606D; & SLOP SINK ROOM.,267,t,2017-06-10,2017-07-15,JOE YAKUBISIN,t,f,2017-07-15,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1751998,DEM220305,NORTH BRADDOCK REGULATED PROPERTY,1025  CLIFF ST,BRADDOCK,15104,0,,,REMOVAL OF KITCHEN FLOOR TILES BY GRAY WASTE MANAGEMENT CORPORATION,120,f,2022-12-23,2023-12-22,CALI FEENEY,f,f,2023-12-22,DEM,ACTIVE,40.4072570323303,-79.8583849207786
1751999,UND220054,GRANT BUILDING,310  GRANT ST,PITTSBURGH,15219,0,,,REMOVAL OF MUD FITTINGS & PIPE INSULATION IN CHASE AT LEVELS 3B - 5B BY CANFIELD DEVELOPMENT,132,t,2022-08-12,2022-08-31,CALI FEENEY,f,f,2022-08-31,UND,COMPLETE,40.4376598512588,-79.9975389376103
1752000,PAA160152,UPMC MCKEESPORT HOSPITAL - SHAW BUILDING,1500 5TH AVE,MCKEESPORT,15132,300,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVAL OF ROOF FLASHING FROM UPPER WEST ROOF,850,t,2016-03-28,2016-04-30,JOE YAKUBISIN,t,f,2016-04-30,PAA,COMPLETE,40.3513577942261,-79.8498321945279
1752001,DEM220164,MUNICIPALITY REGULATED PROPERTY,1209  SHERMAN ST,WILKINSBURG,15221,0,,,REMOVAL OF SHEET FLOORING ON BASEMENT LANDING AND STAIRS AND DOOR & WINDOW CAULKING BY GRAY WASTE MANAGEMETN,33,f,2022-08-19,2023-08-18,AARON MAKATURA,f,f,2023-08-18,DEM,COMPLETE,40.4477249750904,-79.8729932848116
1752002,PAA150050,,1819 JAMES ST,MONROEVILLE,15146,350,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN BASEMENT AND DOOR CAULKING ON FRONT DOOR,452,f,2015-01-21,2015-01-30,JOE YAKUBISIN,t,f,2015-01-30,PAA,COMPLETE,40.4231547262807,-79.794639183241
1752003,PAA140106,CMU,205 S. CRAIG STREET,PITTSBURGH,15213,650,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN BASEMENT BATHROOM;LIVING ROOM;DINING ROOM;WORKSHOP;1ST AND 2ND FLOOR HALLWAY. FLOOE TILE 1ST FLOOR REAR ROOM. FUSE BOX INSULATION 2ND FLOOR HALLWAY AND ROOF FLASHING,1904,f,2014-03-20,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.4461488685831,-79.9486555236303
1752004,PAA190416,CARNEGIE LIBRARY - MOUNT WASHINGTON BRANCH,315  GRANDVIEW AVE,PITTSBURGH,15211,850,921,GRAY WASTE MANAGEMENT CORPORATION,FLOOR TILE/MASTIC IN BASEMENT MEETING ROOM; THERMAL SYSTEM INSULATION PIPING AND PIPE FITTINGS THROUGHOUT BASEMENT,1115,t,2019-07-03,2020-07-02,JOE YAKUBISIN,t,f,2020-07-02,PAA,COMPLETE,40.4335180733132,-80.010481215734
1752005,PAA150461,FOODLAND,5821 LIBRARY ROAD,BETHEL PARK,15102,650,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN BATHROOMS;WALK-IN COOLER AND TRANSITE CEILING IN BACK ROOM,4000,f,2015-09-16,2015-11-13,JOE YAKUBISIN,t,f,2015-11-13,PAA,COMPLETE,40.3101604881096,-80.032587003163
1752006,PAA150572,CARLOW UNIVERSITY - TRINITY HALL,3333 FIFTH AVE,PITTSBURGH,15213,350,908,"BRISTOL ENVIRONMENTAL, INC.",FLOOR TILE/MASTIC IN CLASSROOM #4,769,t,2015-12-21,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,40.4392965271551,-79.9634127984317
1752007,PAA140377,FOX CHAPEL GOLF CLUB,426 FOX CHAPEL ROAD,PITTSBURGH,15238,650,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN CLUB HOUSE KITCHEN AND CORRIDOR;PIPE INSULATION IN CORRIDOR;SHOP AREA AND BOILER ROOM AND TANK INSULATION IN BOILER,1437,t,2014-09-15,2014-10-09,JOE YAKUBISIN,t,f,2014-10-09,PAA,COMPLETE,40.5229384347873,-79.8778213870291
1752008,PAA160245,RMU -  YORKTOWN HALL,8256 UNIVERSITY BLVD,MOON,15108,650,908,"BRISTOL ENVIRONMENTAL, INC.",FLOOR TILE/MASTIC IN DINING ROOM AND ROOF FLASHING,1840,t,2016-05-26,2016-07-31,JOE YAKUBISIN,t,f,2016-07-31,PAA,COMPLETE,40.5105392318767,-80.2250667230234
1752009,PAA140176,UPMC - PRESBYTERIAN HOSPITAL,200 LOTHROP ST,PITTSBURGH,15213,650,940,"SPECTRUM ENVIRONMENTAL, LLC",FLOOR TILE/MASTIC IN F-WING STAIRWELL,1500,t,2014-05-12,2014-06-30,JOE YAKUBISIN,t,f,2014-06-30,PAA,COMPLETE,40.4422470230786,-79.9609286975283
1752010,PAA160453,WHITE OAK ATHLETIC ASSOCIATION,1798 LOWER HECKMAN RD,WHITE OAK,15131,650,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",FLOOR TILE/MASTIC IN GYM AND HALLWAY,7000,f,2016-10-05,2016-11-01,JOE YAKUBISIN,t,f,2016-11-01,PAA,COMPLETE,40.3499919227269,-79.8018484993966
1752011,PAA140436,WOODLAND HILLS ACADEMY,126 MONROEVILLE AVE.,TURTLE CREEK,15145,150,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN ROOMS 107;108;108A;109;111;112;LIBRARY;STORAGE AND SMALL ROOM,5042,t,2014-10-27,2015-09-08,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.4053218215604,-79.823722770657
1752012,PAA160051,911TH AIR FORCE RESERVE COMMAND,2475 DEFENSE AVENUE,CORAOPOLIS,15108,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN ROOMS 122;122.1 AND 124,585,t,2016-01-22,2016-02-26,JOE YAKUBISIN,t,f,2016-02-26,PAA,COMPLETE,40.4924026304728,-80.2103127475767
1752013,PAA140212,UNIVERSITY OF PITTSBURGH APPLIED RESEARCH CENTER - BUILDING B-1,3170 WILLIAM PITT WAY,PITTSBURGH,15238,350,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN ROOMS 127 AND 128,840,t,2014-05-26,2014-05-30,JOE YAKUBISIN,t,f,2014-05-30,PAA,COMPLETE,40.5449997734214,-79.8271432746162
1752014,PAA140207,CCAC SOUTH CAMPUS BUILDING - D,1750 CLAIRTON ROAD,WEST MIFFLIN,15122,650,940,"SPECTRUM ENVIRONMENTAL, LLC",FLOOR TILE/MASTIC IN ROOMS 217/218;407;419 AND TRANSITE FUME HOODS IN ROOM 217/218;419,10565,t,2014-05-28,2014-06-13,JOE YAKUBISIN,t,f,2014-06-13,PAA,COMPLETE,40.3296682344739,-79.9243087461299
1752015,PAA140238,CARNEGIE MELLON UNIVERSITY - BAKER HALL,5000 FORBES AVE.,PITTSBURGH,15213,650,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN ROOMS 235A;235B;237B AND 255A,2180,t,2014-06-17,2014-09-30,DON HORGAN,t,f,2014-07-30,PAA,COMPLETE,40.4442129846549,-79.94339909741
1752016,PAA150336,PSU GREATER ALLEGHENY CAMPUS - FRABLE BUILDING,4000 UNIVERSITY DRIVE,MCKEESPORT,15132,350,908,"BRISTOL ENVIRONMENTAL, INC.",FLOOR TILE/MASTIC IN ROOMS 314 AND 309,961,t,2015-07-07,2015-07-10,DON HORGAN,t,f,2015-07-10,PAA,COMPLETE,40.3444432854474,-79.8271792769242
1752017,PAA160424,U-PARC  BUILDING A-4,3170 WILLIAM PITT WAY,HARMAR,15238,650,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN ROOMS 323;325;324;325A;312 322 AND 314,1450,t,2016-09-26,2016-10-05,JOE YAKUBISIN,t,f,2016-10-05,PAA,COMPLETE,40.5449997734214,-79.8271432746162
1752018,PAA160374,UPARC BUILDING B-3,3170 WILLIAM PITT WAY,HARMAR,15238,650,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN ROOMS 324;317;315;313;311 AND 312,2500,t,2016-08-22,2016-09-12,JOE YAKUBISIN,t,f,2016-09-12,PAA,COMPLETE,40.5449997734214,-79.8271432746162
1752019,PAA140248,DUQUESNE TOWERS,1345 VICKROY ST,PITTSBURGH,15219,150,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",FLOOR TILE/MASTIC IN ROOMS 326 AND 426,500,t,2014-06-10,2014-06-30,JOE YAKUBISIN,t,f,2014-06-30,PAA,COMPLETE,40.435875890395,-79.9867549987827
1752020,PAA224251,CHESWICK GENERATION STATION - ADMIN/UNIT 1,151 PORTER ST,SPRINGDALE BORO,15144,1850,977,"ARC ABATEMENT, INC",REMOVE  PIPING; STEAM DRUM; VAT; MASTIC; STUCCO PLASTER; INSULATION; CONDENSER COATING AND GALBESTOS,56006,f,2022-05-31,2023-03-30,JOE YAKUBISIN,t,f,2022-10-31,PAA,COMPLETE,40.5384086577513,-79.7893752211341
1752021,UND210045,STANDARD FORGED PRODUCTS,75 NICHOL AVE,MCKEES ROCKS,15136,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE #10 FURNACE BOARD INSULATION,159,t,2021-06-02,2021-06-10,MARC ITKIN,t,f,2021-06-10,UND,COMPLETE,40.476458693138,-80.0607623836998
1752022,PAA170482,NOVA PLACE (OLD GYM) (FUTURE COMCAST SPACE),10 ALLEGHENY CENTER MALL,PITTSBURGH,15212,850,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE & DISPOSE FLOOR TILE & MASTIC FROM OLD GYM & FUTURE COMCAST SPACE,2645,f,2017-09-06,2017-09-30,JOE YAKUBISIN,t,f,2017-09-30,PAA,COMPLETE,40.4519174333266,-80.0070278325912
1752023,PAA170424,CRESCENT TOWNSHIP VOLUNTEER FIRE DEPARTMENT,79 MCGOVERN BLVD,CRESCENT,15046,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE & MASTIC IN HALLWAY PART OF MAIN FLOOR,300,t,2017-08-09,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.5560894010683,-80.2210661356358
1752024,PAA170354,SAINT ANNE CONVENT,400  HOODRIDGE DR,PITTSBURGH,15234,200,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE & MASTIC IN MUSIC MINISTRY OFFICE; ADJACENT HALLWAY; & LOWER ENTRANCE LANDING,270,t,2017-06-30,2017-09-29,JOE YAKUBISIN,t,f,2017-09-29,PAA,COMPLETE,40.3657271538023,-80.0341409047113
1752025,PAA170284,AVERY STREET CHURCH,501  AVERY ST,PITTSBURGH,15212,850,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE IN BASEMENT & ON 1ST FL; PIPE/FITTING INSULATION IN BASEMENT & CRAWL SPACE; BOILER INS IN BOILER RMS; TANSITE CEILING/HEAT SHIELDS IN BOILER RM/BEHIND RADIATORS; INT GLAZING IN DINING RM; & LINOLEUM ON CNTR STAIRWELL LA,17240,f,2017-06-02,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4530165982478,-79.9997579704733
1752026,PAA170366,SAINT ANNE SCHOOL,4040 WILLOW AVE,PITTSBURGH,15234,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE IN THE LIBRARY,660,t,2017-07-07,2017-09-01,JOE YAKUBISIN,t,f,2017-09-01,PAA,COMPLETE,40.3613033099936,-80.0295176814069
1752027,PAA170349,CRAFTON INGRAM SHOPPING CENTER FORMER RADIO SHACK,9  FOSTER AVE,PITTSBURGH,15205,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE IN THE STORE ROOM,450,f,2017-06-29,2017-07-28,JOE YAKUBISIN,t,f,2017-07-28,PAA,COMPLETE,40.4412470609158,-80.0692580962181
1752028,PAA170352,SAINT MARY OF THE ASSUMPTION SCHOOL - GLENSHAW; PA,2510 MIDDLE RD,,15116,850,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF FLOOR TILE ON IN THE FIRST FLOOR ENTRIES & HALLWAYS (2) AND FITTINGS IN OLD GYM,3012,t,2017-07-01,2017-09-01,JOE YAKUBISIN,t,f,2017-09-01,PAA,COMPLETE,40.5545089447322,-79.9318837649728
1752029,PAA150312,HYDE ELEMENTARY,110 WALLRIDGE DRIVE,MOON TOWNSHIP,15108,650,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN GYM STORAGE;GUIDANCE OFFICE AND VACANT OFFICES,1100,t,2015-06-19,2015-07-17,DON HORGAN,t,f,2015-07-17,PAA,COMPLETE,40.5235652677138,-80.197021250801
1752030,PAA160279,PARKWAY CENTER MALL,1165 MCKINNEY LN,PITTSBURGH,15220,150,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN K-MART AND ROOFING,126612,t,2016-06-03,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.423008492808,-80.0350261380725
1752031,PAA140417,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY ROAD,JEFFERSON HILLS,15025,200,901,"ABMECH ACQUISITIONS, LLC",FLOOR TILE/MASTIC IN LADIES AUXILIARY AREA,456,t,2014-10-13,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.3179030628942,-79.9336525202663
1752032,PAA160325,WASHINGTON SCHOOL,2501  MAIN ST,PENN HILLS,15235,650,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN LIBRARY,2800,t,2016-07-18,2016-07-30,JOE YAKUBISIN,t,f,2016-07-30,PAA,COMPLETE,40.4725867822888,-79.7918858462538
1752033,PAA160349,SOUTH FAYETTE TOWNSHIP MUNICIPAL BUILDING,515 MILLERS RUN RD,SOUTH FAYETTE,15064,350,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN LIBRARY;MEETING ROOM;HALLWAY OUTSIDE OF MEETING ROOM AND CLOSET,413,t,2016-08-01,2016-08-13,JOE YAKUBISIN,t,f,2016-08-13,PAA,COMPLETE,40.3557876284338,-80.1440648831255
1752034,PAA140196,BOYD COMMUNITY CENTER,1220 POWER RUN ROAD,PITTSBURGH,15238,650,957,"RITENOUR AND SONS CONSTRUCTION COMPANY, INC.",FLOOR TILE/MASTIC IN LIBRARY;PIPE WRAP IN TUNNELS/CRAWL SPACE AND WINDOW GLAZING,11800,f,2014-05-07,2014-05-26,JOE YAKUBISIN,t,f,2014-05-26,PAA,COMPLETE,40.5137311038309,-79.8571641393711
1752035,PAA160521,FIRST NATIONAL BANK,559  GRANT ST,PITTSBURGH,15219,650,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",FLOOR TILE/MASTIC IN LOBBY OF BANK,2000,t,2016-11-30,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4407241268015,-79.9963011995097
1752036,PAA170057,FIRST NATIONAL BANK,559  GRANT ST,PITTSBURGH,15219,200,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",FLOOR TILE/MASTIC IN REAR VESTIBULE/JANITORS CLOSET,66,t,2017-01-16,2017-01-18,JOE YAKUBISIN,t,f,2017-01-18,PAA,COMPLETE,40.4407241268015,-79.9963011995097
1752037,PAA160050,U.S. POST OFFICE,1731 EAST CARSON STREET,PITTSBURGH,15203,650,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN REAR WORKROOM AREA,3020,t,2016-01-25,2017-01-25,JOE YAKUBISIN,t,t,2017-01-25,PAA,COMPLETE,40.429004137448,-79.9810303166978
1752038,PAA140403,UPMC MCKEESPORT HOSPITAL - MANSFIELD BUILDING,1500 5TH AVE,MCKEESPORT,15132,150,940,"SPECTRUM ENVIRONMENTAL, LLC",FLOOR TILE/MASTIC IN ROOMS 720 - 721,440,t,2014-10-06,2014-10-30,JOE YAKUBISIN,t,f,2014-10-30,PAA,COMPLETE,40.3513577942261,-79.8498321945279
1752039,PAA160324,CHARTIERS VALLEY HIGH SCHOOL,50 THOMS RUN RD,BRIDGEVILLE,15017,150,931,PHASE ONE DEVELOPMENT CORPORATION,FLOOR TILE/MASTIC IN ROOMS P-105 AND P-114,2200,t,2016-07-08,2017-10-13,JOE YAKUBISIN,t,f,2017-06-13,PAA,COMPLETE,40.378788791577,-80.1025406961975
1752040,PAA160103,CCAC - BOYCE,595  BEATTY RD,MONROEVILLE,15146,650,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",FLOOR TILE/MASTIC IN SOUTH WING ROOMS 419;420;421;422;423;453;454 AND 457,3930,t,2016-02-22,2016-03-22,JOE YAKUBISIN,t,f,2016-03-22,PAA,COMPLETE,40.4535711795215,-79.7524371952016
1752041,PAA170091,UPARC - BUILDING A-2,3170 WILLIAM PITT WAY,HARMAR,15238,850,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC IN TUNNEL AND STAIRWELL,1200,t,2017-02-24,2017-02-27,JOE YAKUBISIN,t,f,2017-02-27,PAA,COMPLETE,40.5449997734214,-79.8271432746162
1752042,PAA170205,NOVA PLACE TOWER 2,100 S COMMONS ST,PITTSBURGH,15212,200,941,"PRISM RESPONSE, LLC DBA ALLOY",FLOOR TILE/MASTIC ON 10TH FLOOR ELEVATOR LOBBY,1980,t,2017-04-24,2017-08-17,JOE YAKUBISIN,t,f,2017-08-17,PAA,COMPLETE,40.4510114242591,-80.0051923989784
1752043,DEM220309,PLUM BOROUGH REGULATED PROPERTY,826  GARLOW BLVD,PLUM,15239,0,,,DEMOLITION BY KU RESOURCES,,f,2022-12-05,2023-02-20,CALI FEENEY,f,f,2023-02-20,DEM,COMPLETE,40.4926854472585,-79.7749070689644
1752044,DEM220249,CAFÉ COD HOUSE - 239 BRAMBLE STREET,,PENN HILLS,15235,0,,,DEMOLITION BY LUTTERMAN EXCAVATING; LLC,,f,2022-11-12,2023-01-15,CALI FEENEY,f,f,2023-01-15,DEM,COMPLETE,40.4639030868803,-79.8873454097267
1752045,DEM220284,FORMER J&G CORNER STORE/APARTMENT,215  CORBET ST,TARENTUM,15084,0,,,DEMOLITION BY TOM SIPES,,f,2022-11-30,2023-11-01,CALI FEENEY,f,f,2023-11-01,DEM,COMPLETE,40.6017352618312,-79.751645245874
1752046,PAA224089,CITY OF PITTSBURGH REGULATED PROPERTY,2303 CENTRE AVE,PITTSBURGH,15219,350,921,GRAY WASTE MANAGEMENT CORPORATION,DEMOLITION IN PLACE,1488,f,2022-02-07,2023-01-20,JOE YAKUBISIN,t,f,2023-01-20,PAA,COMPLETE,40.4452495139869,-79.9738516973797
1752047,PAA170573,MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219,850,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE & DISPOSE OF FLOOR TILE/CARPET & MASTIC IN VARIOUS ROOMS AND NURSES STATION,2460,t,2017-10-13,2018-10-12,JOE YAKUBISIN,t,f,2017-12-30,PAA,COMPLETE,40.4360439740714,-79.9854587006851
1752048,PAA170531,TWO PNC PLAZA,620  LIBERTY AVE,PITTSBURGH,15222,200,928,NORTHSTAR CONTRACTING GROUP INC,REMOVE & DISPOSE OF FLOORING MASTINC ON FLOORS 10; 13;  21; 23; 26; 27; 28; & 29,3200,t,2017-09-25,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4418188313799,-80.0008354490418
1752049,PAA170442,WESTINGHOUSE PERFORMANCE ARTS CHARTER SCHOOL,301  MARGUERITE AVE,WILMERDING,15148,850,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE & DISPOSE OF PIPE INSULATION IN VARIOUS LOCATIONS; VAT/MASTIC ON THE 2ND & 3RD FLOORS; CONTAMINATED DEVRIS IN CRAWLSPACE/GYNASUIM; & SINK/BASIN UNDERCOATING IN THE LIBRARY OFFICE; RM 307 & RM 310,19333,f,2017-08-07,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.3914558755634,-79.8073987536551
1752050,PAA170484,HAEMONETICS CO; BUNCHER COMMERCE PARK; AVE C; BLDG 18,,LEETSDALE,15056,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF ROOFING,374,t,2017-09-11,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.5699471899231,-80.2231260057575
1752051,PAA170516,CARNEGIE LIBRARY/MUSEUM - BROWN ELEVATOR MECHANICAL ROOM,4400  FORBES AVE,PITTSBURGH,15213,200,901,"ABMECH ACQUISITIONS, LLC",REMOVE & DISPOSE OF THERMAL PIPE IN THE FIRST FLOOR BORWN ELEVATOR MECH ROOM,290,t,2017-09-25,2017-09-30,JOE YAKUBISIN,t,f,2017-09-30,PAA,COMPLETE,40.4437064529995,-79.9491020730779
1752052,PAA170496,NORTH FAYETTE/HANKEY FARMS POOL,7521 STEUBENVILLE PIKE,OAKDALE,15071,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE & DISPOSE OF TRANSITE ON ABOVE FILTRATION SYSTEM TROUGH,315,f,2017-08-31,2017-09-29,JOE YAKUBISIN,t,f,2017-09-29,PAA,COMPLETE,40.4407038248321,-80.2017775430558
1752053,PAA170628,PORT AUTHORITY MANCHESTER - ROOM 313,2235 BEAVER AVE,PITTSBURGH,15233,200,905,"BLT CONTRACTING, INC.",REMOVE & DISPOSE OF VAT/MASTIC IN ROOM 313,267,t,2017-11-24,2018-11-24,JOE YAKUBISIN,t,f,2018-11-24,PAA,COMPLETE,40.4615793455701,-80.0324641502008
1752054,PAA170620,RESIDENCE/COMMERCIAL 624 E. OHIO STREET,624 E OHIO ST,PITTSBURGH,15212,450,917,DORE & ASSOCIATES,REMOVE & DISPOSE OF WINDOW GLAZING IN DINER & FLOORING/STS MOSTIC NAD IN 1ST FLOOR APARTMENT AND STAIRWELL,400,f,2017-11-20,2017-12-29,SHANNON SANDBERG,t,f,2017-12-29,PAA,COMPLETE,40.4541104884672,-79.998282993581
1752055,PAA224514,VACANT RESIDENCE,579 MOON CLINTON RD,CORAOPOLIS,15108,1250,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE BASEMENT FLOOR TILE & MASTIC AND GARAGE AND HOUSE ROOFING,4400,f,2022-11-07,2022-12-30,JOE YAKUBISIN,t,f,2022-12-30,PAA,COMPLETE,40.5131324866538,-80.257753981035
1752056,PAA140396,UNIVERSITY OF PITTSBURGH - LANGLY HALL,4337 5TH AVE,PITTSBURGH,15213,350,908,"BRISTOL ENVIRONMENTAL, INC.",FLOOR TILE/MASTIC IN ROOM 117,930,t,2014-10-13,2014-10-24,JOE YAKUBISIN,t,f,2014-10-24,PAA,COMPLETE,40.4465484312832,-79.9522899622163
1752057,PAA140308,CARNEGIE MELLON UNIVERSITY - BAKER HALL,4825 FREW ST,PITTSBURGH,15213,150,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN ROOM 129H,236,t,2014-07-18,2014-08-31,JOE YAKUBISIN,t,f,2014-08-31,PAA,COMPLETE,40.4414858879193,-79.9449920950187
1752058,PAA160210,ST ROSALIAS ES,411  GREENFIELD AVE,PITTSBURGH,15207,650,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN ROOMS 101;102;103;STORAGE AREA AND HALLWAY;COUNTERTOPS IN ROOM 101,4700,t,2016-05-09,2016-09-02,JOE YAKUBISIN,t,f,2016-09-02,PAA,COMPLETE,40.4258328082863,-79.9428291965635
1752059,PAA150300,PITTSBURGH CARMALT PREK - 8,1550 BREINING ST,PITTSBURGH,15226,150,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN ROOMS G127;G129;G130;G132;172;126;E104;E214;E215 AND E101,244,t,2015-06-29,2015-07-31,DON HORGAN,t,f,2015-07-31,PAA,COMPLETE,40.3877921195565,-80.0068241907116
1752060,PAA160258,FAA RTR TRANSMITTER SITE,14 ALLEGHENY COUNTY AIRPORT,WEST MIFFLIN,15122,350,908,"BRISTOL ENVIRONMENTAL, INC.",FLOOR TILE/MASTIC IN RTR ROOM,228,f,2016-06-03,2016-06-30,JOE YAKUBISIN,t,f,2016-06-30,PAA,COMPLETE,40.3505375620789,-79.9273772581512
1752061,PAA150403,INGRAM SHOPPING CENTER,70 WEST STEUBEN STREET,CRAFTON,15205,650,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",FLOOR TILE/MASTIC IN SPACE 13,1500,f,2015-08-10,2015-08-31,JOE YAKUBISIN,t,f,2015-08-31,PAA,COMPLETE,40.439005767948,-80.0698066064554
1752062,PAA150371,,1771 GOLDEN MILE HIGHWAY,MONROEVILLE,15146,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",FLOOR TILE/MASTIC IN STORAGE ROOM AND KITCHEN,350,f,2015-07-30,2015-09-04,JOE YAKUBISIN,t,f,2015-09-04,PAA,COMPLETE,40.4442259468869,-79.713620584953
1752063,PAA150150,SOUTH PARK SHOPS,5253 LIBRARY ROAD,BETHEL PARK,15102,650,927,KEY ASBESTOS ABATEMENT INC,FLOOR TILE/MASTIC IN STOREROOM #7,8125,t,2015-04-06,2015-04-30,JOE YAKUBISIN,t,f,2015-04-30,PAA,COMPLETE,40.3324667578513,-80.0218629201145
